Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
8/8/76 23:00,Mountlake Terrace,WA,Triangle,5 minutes,"Triangle craft headed towards Boeing Everett, WA facility",3/27/14,8/8/76,11:00:00,PM
8/1/76 22:00,Portland,OR,Triangle,30 seconds,The craft was low and made absolutely no noise. It had lights that ran down the left and right side of the craft. ((anonymous report)),4/28/17,8/1/76,10:00:00,PM
7/20/76 21:00,New Gulf,TX,Triangle,10-15 minutes,we were driving around town.there is a golf course and one of the holes is close to the road.when all of a suuden as we were passing by,12/12/09,7/20/76,9:00:00,PM
7/15/76,Cave Junction,OR,Triangle,12 hours,Real man in black,10/11/05,7/15/76,,
7/10/76 23:00,Strongsville,OH,Triangle,2min,I looked up and saw three lights in a triangle shape moving quietly across the sky spinning.,4/27/04,7/10/76,11:00:00,PM
7/1/76,Johnstown,CO,Triangle,,triangular with lights.....seen by town sheriff also upon arrival at cousins farm in johnstown colorado,7/25/04,7/1/76,,
7/1/76,San Diego,CA,Triangle,60-90 seconds,"Summer of 1976, San Diego, CA, visiting Father stationed in CA for 3 weeks. One evening saw large red Triangular shaped object.",11/17/99,7/1/76,,
6/20/76 20:00,Dunbar/Institute,WV,Triangle,45 minutes,Back in the Summer of 1976 on the campus of West Virginia State University (WV State College then) My boyfriend and I were parked behin,7/4/12,6/20/76,8:00:00,PM
6/15/76 21:30,Wyandotte,MI,Triangle,approx. 10 minutes,Close up view of Triangular shaped UFO -Spacecraft communicates by repeating light signals,8/5/01,6/15/76,9:30:00,PM
6/15/76 8:00,Saugerties,NY,Triangle,10 minutes,huge silent triangle full of lights moving slow just above trees,10/3/14,6/15/76,8:00:00,AM
6/1/76 22:00,Cascais (Portugal),,Triangle,2 secs,"20 years ago my father saw 3 triangular shaped objects ""dancing"" in the sky above him.",8/28/03,6/1/76,10:00:00,PM
6/1/76 20:00,Shepherd,TX,Triangle,,Blue light over a triangler shape craft floating over road beside my house.,12/16/05,6/1/76,8:00:00,PM
6/1/76 19:00,Glennville,GA,Triangle,Approx 30min,Summer 1976 or 77 a huge triangular objet with bright white lights moving very slow making no noise moving in a serpentine manner.,4/16/05,6/1/76,7:00:00,PM
6/1/76 18:00,Fayetteville,IL,Triangle,20 min,20 min encounter with quite a machine,2/1/07,6/1/76,6:00:00,PM
6/1/76 17:00,Pacific Palisades,CA,Triangle,1 minute,I was a thirteen year old boy who was at church in Pacific Palisades Calif.My mother and I were attending my Confermation from the cath,10/15/02,6/1/76,5:00:00,PM
5/30/76 19:00,Mountaintop,PA,Triangle,25,"Baseball field size. Triangular rotating lights. Red and white lights. Summer of 1976. At dusk. Mountain Top, Pa.",8/1/14,5/30/76,7:00:00,PM
5/20/76 22:00,Enfield,CT,Triangle,15min,two objects came together in the sky.,3/19/09,5/20/76,10:00:00,PM
5/1/76 22:00,Lakewood,CO,Triangle,5-7 min,lighte object over lakewood Colorado. event lasted almost 10 min.,11/28/07,5/1/76,10:00:00,PM
1/8/76 20:00,Nashville,TN,Triangle,seconds,"1976 bronze triangle seen in nashville, tn",4/27/04,1/8/76,8:00:00,PM
12/25/75 23:00,Tampa,FL,Triangle,5 minutes,Zig Zagging Star Over Tampa Florida,6/2/13,12/25/75,11:00:00,PM
12/7/75 11:45,Jacksonville,FL,Triangle,3-5 MINUTES,WHILE WALKING ON ATLANTIC BOULEVARD IN JACKSONVILLE I WITNESSED A BOOMERANG SHAPED OBJECT ALMOST COLLIDE WITH A COMMERCIAL AIRLINER,1/28/99,12/7/75,11:45:00,AM
11/25/75 23:00,Unspecified location in WV,WV,Triangle,10 min,Mercedes shaped red UFO,11/21/10,11/25/75,11:00:00,PM
10/15/75 23:00,Collinsville,AL,Triangle,15 minutes,It was like something out of star wars,7/16/03,10/15/75,11:00:00,PM
10/1/75 21:00,"Kincheloe Air Force Base, Michigan",MI,Triangle,15 seconds,"Shaped like the letter ""A"", flew directly over top of us at est 500 ft.",2/16/00,10/1/75,9:00:00,PM
9/12/75 18:00,Anderson,IN,Triangle,2 minutes,helicoptor with a spot light on (posibly a police Jetranger) flying Nth towards us at 100 to 150 ft altitude. ufo makes a non banking,9/29/04,9/12/75,6:00:00,PM
8/20/75 2:00,Jackson,NJ,Triangle,3 min,"3 triangular shaped objects, with flashing red and green lights, accelerated out of site within a few seconds.",7/16/06,8/20/75,2:00:00,AM
8/16/75 21:00,Indianapolis,IN,Triangle,2 minutes,"Triangular object,got within 200 feet,stopped in mid air,took off like a rocket and dissapeared,never made any noise.",6/12/08,8/16/75,9:00:00,PM
8/15/75 22:00,Fildale,VA,Triangle,1 hour,"Multiple ,Three color, Triangular objects at high altitude and high speed I have seen twice 30 yrs apart.",10/30/06,8/15/75,10:00:00,PM
7/15/75 22:00,"Yakima Firing Center, Yakima",WA,Triangle,10 minutes,Trianglular shape of light seen during military training exercise in 1975.,7/23/15,7/15/75,10:00:00,PM
7/15/75 21:00,Smithland,KY,Triangle,approx 10mins,I noticed 5 amber light in the shape of a triangle moving from east to west.,4/22/03,7/15/75,9:00:00,PM
7/15/75 20:00,Wittman,MD,Triangle,15 minutes,Came within 2 objects working in tandem - came within a few feet of one of then,4/12/13,7/15/75,8:00:00,PM
7/15/75 16:00,Green Bay,WI,Triangle,15 sec,"blacktriangles,hoovering or moving very slowly should of dropped out of the sky,no sound.no exhaust,day time sighting moved very fast.",10/30/06,7/15/75,4:00:00,PM
7/14/75 14:00,"Camp Hansen (Okinawa, Japan)",,Triangle,30 seconds,Very large black triangular craft observed on Okinawa Japan traveling from very slow to out of sight in seconds.,5/15/06,7/14/75,2:00:00,PM
7/11/75 20:00,Mt. Hope,WI,Triangle,unknown,A night in Wisconsin that a small group of people will never forget with a flying triangle craft above our car.,3/19/02,7/11/75,8:00:00,PM
7/9/75 20:30,Manchester (UK/England),,Triangle,10 mins,Matt black triangle,8/5/01,7/9/75,8:30:00,PM
7/1/75 19:00,Hull (UK/England),,Triangle,one minute,"This Triangular object Burst through the clouds and then flew straight back up into them again, with a trail of clouds following it.",8/5/01,7/1/75,7:00:00,PM
6/30/75 3:00,Kimberly,WI,Triangle,20 minutes,"Black triangle sighted in 1975, Kimberly, Wisconsin.",4/11/14,6/30/75,3:00:00,AM
6/23/75 21:00,Arlington,TX,Triangle,8 minutes,"Three rounded, triangular objects leisurely moving from West to North over an 8-minute period.",4/16/05,6/23/75,9:00:00,PM
6/23/75 21:00,Arlington,TX,Triangle,1 minute,Triangular object with at least 5 round dim lights moving from West at very slow pace.,4/27/07,6/23/75,9:00:00,PM
6/23/75 21:00,Arlington,TX,Triangle,8 minutes,The three craft slowly came in from the west and turned north.,4/2/99,6/23/75,9:00:00,PM
6/21/75 13:00,Sunbury,PA,Triangle,3 minutes,Triangle shaped UFO stopped in sky then accelerated at great speed,9/10/14,6/21/75,1:00:00,PM
6/15/75 21:00,Detroit,MI,Triangle,20 min watch,"Craft was dark grey/gun metal, both small & large lights on under belly no sound. Moving along the Southfied Freeway",2/16/00,6/15/75,9:00:00,PM
6/15/75 20:00,Minneapolis,MN,Triangle,5 minutes,"Sighting of triangle object and caveman (yeah, I know--sounds like I am out of my mind, but there were two of us)",4/16/05,6/15/75,8:00:00,PM
6/15/75 2:00,Cocoa Beach,FL,Triangle,7min,"Very large very slow moving triangle shaped craft, no sound east bound over B-line Expswy between Orlando& Cocoa Bch , June-July 1975",8/7/07,6/15/75,2:00:00,AM
6/1/75 23:00,Minneapolis,MN,Triangle,4 min,"Large trinagular craft spotted over Mpls, MN in 1975",7/5/08,6/1/75,11:00:00,PM
6/1/75 12:00,Nashville,TN,Triangle,5min,a large black triangular shaped craft that hovered with small birds circling all around it (maybe a Thunderbird sighting),8/5/01,6/1/75,12:00:00,PM
5/30/75 20:00,Mountain Top,PA,Triangle,20,Baseball field size. Triangular shape. Rotating lights. No noise. Just rose up and eventually disappeared into stars.,1/24/14,5/30/75,8:00:00,PM
5/25/75 17:00,Delroy,OH,Triangle,2 to 3 minutes,"We observed a large, glowing, triangular object hover noislessly obove a hill across the lake.",2/16/99,5/25/75,5:00:00,PM
2/18/75 23:00,Akin,IL,Triangle,2 hrs,"Awoke to see red,blue and,white lights floating around the ceiling ran outside and seen a triangular shaped object hovering above the t",4/2/99,2/18/75,11:00:00,PM
1/15/75 16:00,Cairo,NY,Triangle,35 min.,Silent Triangle viewed for half an hour.,2/12/04,1/15/75,4:00:00,PM
11/10/74 21:00,York,ME,Triangle,1 minute,"triangle with lights, and something like landing ""legs""",10/20/05,11/10/74,9:00:00,PM
10/15/74 20:00,Big Sandy,TX,Triangle,90 minutes,"Triangle, colored lights, cow mutilations, disappeared.",7/6/15,10/15/74,8:00:00,PM
9/15/74 22:00,Cuba City,IL,Triangle,10 minutes,Triangle of lights with a red drone(?) spotted over Southern Wisconsin.,9/11/15,9/15/74,10:00:00,PM
9/15/74 20:00,Hattiesburg,MS,Triangle,a few minutes,three lights in triangle shape bright flashing and incredible movement,12/3/04,9/15/74,8:00:00,PM
9/15/74 2:00,Kelso,WA,Triangle,hour,Grandma's UFO,3/6/01,9/15/74,2:00:00,AM
9/5/74 21:00,Saskatoon (Canada),SK,Triangle,2 Minutes,"Black triangle with a white light on each point, trails from back two points",4/22/03,9/5/74,9:00:00,PM
9/1/74 16:00,Elmira (Canada),ON,Triangle,4 to 5 minutes,it made no sound as the silver/grey craft slowly moved across the partly cloudy summer day sky,2/18/01,9/1/74,4:00:00,PM
8/23/74 19:30,Bridgeport (pond flowing out of Remington Arms compound),CT,Triangle,about 3 hours of lost tim,"2 girls lose track of time while singing ""Octopus's Garden"" and taking a short cut through the woods around a pond after seeing a UFO !",3/4/08,8/23/74,7:30:00,PM
8/15/74 20:00,Niagara Falls,NY,Triangle,1-2 min.,triangular craft moving just above the tree tops and telephone lines. Seen but different witnesses a block apart at the same time.,10/27/04,8/15/74,8:00:00,PM
8/1/74 23:00,Campbell,CA,Triangle,12 seconds,"Sighting of a pair of triangular UFO's over the SF Bay Area, August 1974

In the summer of 1974, I saw a pair of triangular objects",9/19/02,8/1/74,11:00:00,PM
8/1/74 21:00,Chester,CA,Triangle,2 minutes,"Three white lights in equilateral triangle move across night sky, multiple witnesses, summer camping trip 1974.",11/21/10,8/1/74,9:00:00,PM
7/20/74 3:00,Morgan City,LA,Triangle,10 min,"THE CRAFT WAS DARK GRAY OR BLACK IN COLOR AND TRIANGLE IN SHAPE,IF MEMORY SERVES IT HAD A LIGHT ON EACH CORNER AND MADE NO SOUNDS.

I",10/15/03,7/20/74,3:00:00,AM
7/15/74 22:30,New Albany,IN,Triangle,1|30 min.,"At 2230, my father and I saw a black triangular shaped object in the sky with three lights, one being green, the other two were red.",1/28/99,7/15/74,10:30:00,PM
7/15/74 22:00,Bridgeview,IL,Triangle,milliseconds,Triangular streak SW to NE horizon to horizon with a short zig zag very high altitude extreamly fast distinct shape,1/17/04,7/15/74,10:00:00,PM
7/15/74 21:00,Jacksonville,FL,Triangle,2hrs,taking a picture of night blooming cereus cactus at 9pm. craft came from north over ranche style house. lots were one quarter acre. hov,7/30/02,7/15/74,9:00:00,PM
7/15/74 3:30,Live Oak,CA,Triangle,5 Minutes,Shiny Black Triangle with lights in courners and one in center fly over small town in California.,12/16/05,7/15/74,3:30:00,AM
7/5/74 23:00,Jackson,MS,Triangle,10-15 minutes,Three bright lights positioned like a jet 's landing lights follow the car in Mississippi.,10/31/03,7/5/74,11:00:00,PM
6/15/74 20:00,Harrisville,PA,Triangle,Few minutes,We were kids about 14 years old at the time. We live in a rural area. A friend and I were walking up a dirt rd. when we got to the top,1/16/15,6/15/74,8:00:00,PM
6/15/74 15:00,Live Oak,CA,Triangle,5 Minutes,The triangle the flew over the house.,10/30/06,6/15/74,3:00:00,PM
6/15/74 13:00,Albany,NY,Triangle,2 minutes,Airport radar confirms what I saw. Please read my whole discription.,7/16/03,6/15/74,1:00:00,PM
6/15/74 8:00,Roseville,MI,Triangle,1 minute,I saw a large black triangular object overhead which resembled a stealth bomber,7/16/03,6/15/74,8:00:00,AM
6/14/74 5:30,La Mesa,CA,Triangle,2 min,"Triangular object with three steady red lights, one on each corner, hovering over Miramar NAS",4/2/99,6/14/74,5:30:00,AM
6/6/74 23:00,Bells,TX,Triangle,10 min.,Bright triangular pool rack 100 feet away 10 min. 100 foot length silent radical strobes blue green red hypnotic,2/25/03,6/6/74,11:00:00,PM
6/6/74 12:00,Derbyshire (UK/England),,Triangle,half hour,not sure entirely of year it was but it was a clear blue sky day and i was about 13 me and my playmate were sitting on a haystack and i,12/7/06,6/6/74,12:00:00,PM
6/1/74 2:00,Wilmington,NC,Triangle,3 minutes,"Looks like a Star Wars ship,without the top, smooth, silent, no lights, large and low to the ground..",8/24/10,6/1/74,2:00:00,AM
6/1/74 2:00,Le Pegue (France),,Triangle,10 minutes,South of France UFO night watch in mid 70's (true story),8/5/01,6/1/74,2:00:00,AM
12/12/73 21:00,Kirkland,WA,Triangle,3 min,MY WIFE AND I WERE DRIVING SOUTH ON I405 WHEN I SAW WHAT LOOKED LIKE A LARGE AIRCRAFT ON FIRE DESCENDING INTO THE SEATTLE AIR SPACE. IT,7/23/03,12/12/73,9:00:00,PM
10/15/73 21:00,Waco,TX,Triangle,30 minutes,Close encounter of the 2nd Kind.,11/6/15,10/15/73,9:00:00,PM
10/1/73 20:45,Waco,TX,Triangle,30 minutes,I observed the craft at close range to know it wasn't manmade based upon my training and experience.,7/20/14,10/1/73,8:45:00,PM
10/1/73 20:30,North St. Paul,MN,Triangle,Two minutes,"Large triangular space craft sighted above North Senior High School' football field, in North St. Paul, MN in early October 1, 1973",7/30/02,10/1/73,8:30:00,PM
9/30/73 22:30,Wooster,OH,Triangle,1 minute,"Driving on a back road in rural Wayne county, we had been driving along a stretch of woodland when we entered some cleared farmland. A",11/1/98,9/30/73,10:30:00,PM
9/8/73 20:00,Lewisburg,PA,Triangle,3min,"triangular ufo with red, blue.green,lights",3/21/03,9/8/73,8:00:00,PM
8/20/73 19:00,Poland,OH,Triangle,10 min,Cone shaped UFO with dents and lights heard and sighted low over an Ohio home in 1973,4/13/10,8/20/73,7:00:00,PM
8/15/73 21:30,Hudson,KS,Triangle,20 minute's,Three redish\orange arrowhead shape craft.,7/25/04,8/15/73,9:30:00,PM
8/6/73 22:00,Denver,CO,Triangle,3-5 miutes,"Very large, boomerang shaped object, silently moving slowly at treetop height East to West with no wind disturbance.",6/4/04,8/6/73,10:00:00,PM
8/1/73 0:00,Morrow,GA,Triangle,5 mins.,"Metallic, grey, triangular object hovers just above tree top level behind house as we stood approx. 150 ' away on a clear summer night.",6/2/98,8/1/73,12:00:00,AM
8/1/73,Scituate,MA,Triangle,15 min,"This Diamond shape object hovererd on one spot for 15 or more min and was seen by many people, it was mentioned in the paper etc. It se",1/28/99,8/1/73,,
7/24/73 2:24,Blackfoot,ID,Triangle,Approx. 4 minutes,"Smooth, rounded triangular object, stone grey, no lights or markings, dome on bottom, silent.",3/7/98,7/24/73,2:24:00,AM
7/15/73 21:00,Decatur,GA,Triangle,10-15 MINUTES,THE TRIANGULAR OBJECT WAS BIG AND WIDE AT CLOSE RANGE MOVING SLOWLY AND HOOVERING OVER THE AREA WE WERE IN.,6/12/08,7/15/73,9:00:00,PM
7/15/73 20:00,Connellsville,PA,Triangle,3-5 minutes,150 ft point to point gold flat triangle.,1/24/14,7/15/73,8:00:00,PM
6/30/73 21:00,London (Hwy 401) (Canada),ON,Triangle,unknown,mother and father encountered triangular hovering shape over hwy 28 years ago.,1/11/02,6/30/73,9:00:00,PM
6/15/73 22:30,San Jose,CA,Triangle,15min+,triangles made of 9 lights--no object seen,5/15/06,6/15/73,10:30:00,PM
4/28/73 20:00,Ocean Springs,MS,Triangle,5 min or so,The object was triangle in shape and had two white lights in the front and several in the back.,2/22/05,4/28/73,8:00:00,PM
3/15/73 17:00,Hartford,CT,Triangle,minute,wedge shaped objects flying in formation over hood of car at dusk while driving on highway.,7/26/02,3/15/73,5:00:00,PM
12/16/72 22:30,Gravesend (UK/England),,Triangle,15-20 seconds,the three lights moved horizontal 1/4- 1/2 mile then shot up at great speed at 45 % stiil horizontal,9/2/05,12/16/72,10:30:00,PM
11/8/72 20:00,Tucson,AZ,Triangle,10-15 min,"Dark triangular object emitting ""dread"", searching for something, then challenges USAF base security.",12/14/04,11/8/72,8:00:00,PM
8/25/72 8:30,Coldwater,AL,Triangle,6 min,seen in 1972 and seen later too,8/24/10,8/25/72,8:30:00,AM
8/18/72 1:30,Aberdeen,MD,Triangle,3 minutes,There were three lights on the object .There was no sound from the craft.It was treetop high in its flight.,1/19/05,8/18/72,1:30:00,AM
7/15/72 21:00,Cincinnati (driving; from NY),PA,Triangle,,"Pennsylvania, July, 1972",2/14/06,7/15/72,9:00:00,PM
7/15/72 17:00,Morton (9 miles north of),MN,Triangle,5 minutes,A triangular craft w/3 lg orange lights silently flew overhead going west to east. It then sped up and away.,1/7/00,7/15/72,5:00:00,PM
7/9/72 21:00,Bryan,TX,Triangle,2 min,"Me and a friend had a teloscope out and were using my binos to spot a star to view.Somthing blocked out the star i was looking at,i low",10/11/05,7/9/72,9:00:00,PM
6/22/72 3:15,Oregon City,OR,Triangle,06-10 sec,Triangular-Rounded Edges-Very Black-Rimmed evenly with small lights and unevenly on its underside.,8/5/01,6/22/72,3:15:00,AM
6/1/72 22:00,Winnebago,IL,Triangle,30 min,It seemed to hear what we were talking about.,9/29/02,6/1/72,10:00:00,PM
1/1/72 16:00,Seattle,WA,Triangle,30 sec.,"Man reports sighting in l972 or 1973. Heard woman scream, turned, and saw large triangular ship in sky.",11/2/99,1/1/72,4:00:00,PM
12/20/71 16:00,Mountainview,CA,Triangle,10 minutes,"Particially hidden, behind cloud, hovering craft with large observation window clearly visable",12/3/04,12/20/71,4:00:00,PM
10/29/71 16:00,Bristol,CT,Triangle,5min.,very large object seen over the west end,10/12/01,10/29/71,4:00:00,PM
9/1/71 15:00,Buffalo,NY,Triangle,less than 1 min.,"Silent, unmarked arrowshaped aircraft flying low over the University at Buffalo. Was it an experiment?",1/11/02,9/1/71,3:00:00,PM
8/15/71 6:00,Chateauguay (Canada),PQ,Triangle,unknown,"A triangle or flying wing, lights could be seen on the bottom. A bright day, did not appear to be clouds in the sky. moved so slow, I c",7/16/03,8/15/71,6:00:00,AM
7/20/71 4:00,Kelso,WA,Triangle,12 min,AT 4:AM SAW VERY LARGE BLACK TRIANGLE 150 FEET ABOVE ME LOW SOUND MOVING VERY SLOW !!,11/2/99,7/20/71,4:00:00,AM
