Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian,,
8/1/16 22:30,Chico,CA,Circle,2-3 minutes,"UFOs seen over Chico, CA. ((anonymous report))",8/16/16,8/1/16,10:30:00,PM,,
8/1/16 22:30,Baltimore,OH,Circle,4 minutes,Hovering disc with two red lights on it.,8/4/16,8/1/16,10:30:00,PM,,
8/1/16 21:30,New Waterford (Canada),NS,Circle,6+ minutes,"Strange balls of light seen in sky over Cape Breton Island, Nova Scotia, Canada.",8/16/16,8/1/16,9:30:00,PM,,
8/1/16 21:27,Omaha,NE,Circle,3 minutes,Black ufo spotted on a late night drive.,8/2/16,8/1/16,9:27:00,PM,,
8/1/16 21:20,La Vista,NE,Circle,20 seconds,It was late at night the object was a distance away but we're able to see a red light and possibly a green light as well going down.,8/4/16,8/1/16,9:20:00,PM,,
7/31/16 22:00,Springfield,OR,Circle,5 minutes,Two blue circular glowing flying objects were flying near each other then went in to different directions. ((anonymous report)),8/2/16,7/31/16,10:00:00,PM,,
7/31/16 20:45,Pittsburgh,PA,Circle,10 minutes,Three black objects seen in early evening sky,8/2/16,7/31/16,8:45:00,PM,,
7/31/16 9:00,Fayetteville,NC,Circle,10 minutes,"Orange yellow orb seen floating over clouds, slowly moving up and down. ((NUFORC Note: Twinkling star? PD))",8/2/16,7/31/16,9:00:00,AM,,
7/30/16 23:45,Angola,IN,Circle,30 minutes,It was no crafts from this world.,8/16/16,7/30/16,11:45:00,PM,,
7/30/16 23:20,Marlinton,WV,Circle,10 minutes,Saw 20-30 objects fly over no sound. Light all around then and in them. Not to big. Not in no.line. look like orbits. Not moving.,8/16/16,7/30/16,11:20:00,PM,,
7/30/16 3:10,Haleiwa,HI,Circle,10 minutes,Green Glowing object shot off at very fast speed,8/2/16,7/30/16,3:10:00,AM,,
7/29/16 22:00,Davenport,FL,Circle,1-2 minutes,"Bright orange/yellow sphere hovering over home in Davenport, FL. ((anonymous report))",8/2/16,7/29/16,10:00:00,PM,,
7/29/16 21:00,Muskego,WI,Circle,2 minutes,It was really dark and all of a sudden we look up at the sky and there is this circular objects slowly going closer to the ground (didn,8/2/16,7/29/16,9:00:00,PM,,
7/29/16 15:30,Galt,CA,Circle,1 hour+,Balloon type object but seemed to be moving very slowly...wind a ground level est 4-6 knots w to e.,8/2/16,7/29/16,3:30:00,PM,,
7/29/16 9:15,Mohawk,NY,Circle,90 seconds,Orange circle shaped light hovered and then moved across sky,8/2/16,7/29/16,9:15:00,AM,,
7/29/16 0:26,Midlothian,VA,Circle,2 minutes,We saw a bright green ball of light last night moving steadily across the sky in a straight line. ((anonymous report)),8/2/16,7/29/16,12:26:00,AM,,
7/28/16 16:50,Poland,ME,Circle,Seconds,((HOAX??)) Blue ball shaped object buzzed through the sky. ((anonymous report)),8/2/16,7/28/16,4:50:00,PM,,
7/28/16 8:45,Beowawe,NV,Circle,15 minutes,7/26/16 nine lights 7/28-29 only 8 lights?,8/2/16,7/28/16,8:45:00,AM,,
7/27/16 22:39,West Valley,UT,Circle,2 minutes,Anyone see the objects in the sky with the shiny light behind it? We were on the freeway headed W. ((NUFORC Note: Space debris. PD)),8/2/16,7/27/16,10:39:00,PM,,
7/27/16 22:20,Lincoln,CA,Circle,5 minutes,Orange orb traveling north/west.,8/2/16,7/27/16,10:20:00,PM,,
7/27/16 22:00,Ukiah,CA,Circle,40 seconds,Big and very bright object flying low.,9/2/16,7/27/16,10:00:00,PM,,
7/27/16 21:45,Santa Ana,CA,Circle,3 minutes,This flaming ball was falling at an extremely fast speed from the sky. ((NUFORC Note: Chinese rocket re-entry. PD)),8/2/16,7/27/16,9:45:00,PM,,
7/27/16 21:00,Howell,NJ,Circle,2:00 minutes,Fireball couple hundred feet up. Flew out in the distance and went out.,8/2/16,7/27/16,9:00:00,PM,,
7/27/16 20:30,Grand Canyon,AZ,Circle,30 seconds,Grand Canyon sighting.,8/16/16,7/27/16,8:30:00,PM,,
7/27/16 20:03,Biddeford,ME,Circle,3 minutes,"Got out of work ,noticed a light come out from behind tree, high up about 40 degrees looking east , an orange ball shape thing travelin",8/2/16,7/27/16,8:03:00,PM,,
7/26/16 21:45,Kingman,AZ,Circle,,"2 large balls of light in the southern sky, lasted for only a few seconds.",8/2/16,7/26/16,9:45:00,PM,,
7/26/16 21:05,Sheridan,WY,Circle,:20,White circular doughnut-like object with flashing red and white lights slowly moving up and away,8/2/16,7/26/16,9:05:00,PM,,
7/26/16 10:00,Half Moon Bay,CA,Circle,30 minutes,"Bright light in sky, moving and hovering, took off fast.",8/2/16,7/26/16,10:00:00,AM,,
7/25/16 23:15,Plano,TX,Circle,4 minutes,I was out walking at night over at the park. I rounded a corner and started walking down a hill when I noticed two bright orange color,8/2/16,7/25/16,11:15:00,PM,,
7/25/16 22:30,Ashburn,GA,Circle,Until unseen,"Looked like a star, at first. When it started to serpentine I used the stars to follow its movement to ensure it wasn't a heavenly body",8/2/16,7/25/16,10:30:00,PM,,
7/25/16 20:30,Topsail,NC,Circle,45,Two balls of light on beach and over ocean,8/2/16,7/25/16,8:30:00,PM,,
7/24/16,Vacaville,CA,Circle,7 seconds,"Looked like star that started moving SE slowly, then veered E quickly for a sec., and continued to fly straight, until it disappeared.",8/25/16,7/24/16,,,,
7/23/16 21:30,Palm Desert/La Quinta,CA,Circle,12 minutes,"My wife and I driving home and I almost t slammed on the brakes. She said, ""Don't worry, they're just stars."" We pulled over,",8/2/16,7/23/16,9:30:00,PM,,
7/23/16 17:45,Canton,OH,Circle,>3-4 minutes,"Sitting on porch, orange colored ball traveling NNE to SSW. Went across the sky at great speed and disappeared.",8/2/16,7/23/16,5:45:00,PM,,
7/22/16 0:20,Bangor,ME,Circle,2 minutes,"Circular structure in sky, blue and green light. Vanished in thin air.",7/22/16,7/22/16,12:20:00,AM,,
7/21/16 22:00,Phoenix,AZ,Circle,Seconds,"OBJECT CROSSED THE SKY SO FAST, LIKE IT WAS HURLING TOWARD THE GROUND, BUT DISAPPEARED INSTEAD.",8/2/16,7/21/16,10:00:00,PM,,
7/19/16 23:30,Chunchula,AL,Circle,Over my house,"White round in the air for 30s; no noise or nothing it was about 200 ft off the ground, flying over my house and cow pasture.",7/22/16,7/19/16,11:30:00,PM,,
7/19/16 16:39,Lincoln City,OR,Circle,,Unknown circular object caught on photo. Unknown what it is.,7/22/16,7/19/16,4:39:00,PM,,
7/18/16 21:00,Gunnison,CO,Circle,4 seconds,"Large round light came from above in one smooth 3-4 second movement,",7/22/16,7/18/16,9:00:00,PM,,
7/18/16 3:57,Toronto (Canada),ON,Circle,Seconds,"Light moving north-south to Lake Ontario and follow, for an instant, by a big Circle of Light",7/22/16,7/18/16,3:57:00,AM,,
7/17/16 21:30,Fairfield,ME,Circle,90 minutes,"White 'stars' that suddenly appear out of nowhere and begin zooming across the sky, sharp turns. ((NUFORC Note: Satellites?? PD))",7/22/16,7/17/16,9:30:00,PM,,
7/17/16 21:00,Firth,ID,Circle,21:01,((HOAX??)) Bright blue green ball of light. It was bright to where u could not miss it sat there for 10 seconds. ((anonymous report)),7/22/16,7/17/16,9:00:00,PM,,
7/17/16 21:00,New York City (Bronx),NY,Circle,2 hours,Object hovering over NYC,7/22/16,7/17/16,9:00:00,PM,,
7/17/16 21:00,Milan,NH,Circle,3 minutes,Saw one red circle on the right and then a second light appeared near the other red light. ((anonymous report)),7/22/16,7/17/16,9:00:00,PM,,
7/17/16 15:30,Fairfield,ME,Circle,4 minutes,Black dot the size of a star appeared and began to shine a green light intermittently as it flew over the Kennebec River to N.,7/22/16,7/17/16,3:30:00,PM,,
7/17/16 1:00,Severn,MD,Circle,1 minute,"Orange craft, higher than most airplanes flying to BWI, No trail, disappeared into a cloud, never re-emerged. No sound emanating from c",7/22/16,7/17/16,1:00:00,AM,,
7/16/16 23:30,Sooke (Canada),BC,Circle,15 seconds,Bright green sphere with long trailing tracer making 90 deg turns moving at a very high rate of speed across the night sky,7/22/16,7/16/16,11:30:00,PM,,
7/16/16 22:15,Virginia Beach,VA,Circle,3 minutes,Yellow blinking light moving at high speed.,7/22/16,7/16/16,10:15:00,PM,,
7/15/16 23:30,Oakland,NJ,Circle,1 minute,"Orange orb, silently crossed sky over Oakland, NJ, wsw to ene.",7/22/16,7/15/16,11:30:00,PM,,
7/14/16 16:02,Petersburg,VA,Circle,3 minutes,"I was watching a helicopter flying above me. As I followed it, I noticed a black round object hovering in its flight path.",7/15/16,7/14/16,4:02:00,PM,,
7/11/16 20:30,Coloma,MI,Circle,30 seconds,Looked up by us 131 above coast line by coloma 7 exit; see at least 9 bright red yellow glowing spheres in triangle.((anonymous report),7/15/16,7/11/16,8:30:00,PM,,
7/11/16 20:00,Greenville,SC,Circle,5 minutes,I saw 2 round flying objects that looked like stars with shiny halo like outer rings. They were flying in no certain pattern high in th,7/15/16,7/11/16,8:00:00,PM,,
7/10/16 23:30,West Gardiner,ME,Circle,15-20 seconds,A blue circular object with external lights up to 6 I believe approximately 300 feet in size just a little greater than treetop level.,7/15/16,7/10/16,11:30:00,PM,,
7/10/16 22:45,Owings Mills,MD,Circle,10 minutes,The UFO was circular and illuminated in blue and red. It moved from side to side and would hover and then it would stop moving and desc,7/15/16,7/10/16,10:45:00,PM,,
7/10/16 22:34,Greenwich,CT,Circle,8,4 orange orbs over Long Island.,7/15/16,7/10/16,10:34:00,PM,,
7/10/16 20:01,Galion,OH,Circle,4 minutes,"Driving on 309, saw object flying fast then just stopped, turned around to find it again and nothing, it was big, nothing ive seen b4.",7/15/16,7/10/16,8:01:00,PM,,
7/9/16 23:49,Clemmons,NC,Circle,1.05,My husband and I saw a bright neon orange orb fly to the sky for about a minute.,7/15/16,7/9/16,11:49:00,PM,,
7/9/16 21:15,Lakeside,CA,Circle,30 minutes,"Circle of multi-colored lights in Lakeside, CA, observed for 30 minutes.",7/15/16,7/9/16,9:15:00,PM,,
7/9/16 21:00,Vancouver,WA,Circle,5 minutes,Saw a black rotating object looking east spinning rotating in place ...a small aircraft flew past object was higher than small plane.,7/15/16,7/9/16,9:00:00,PM,,
7/8/16 0:00,Jasper I,IN,Circle,,"In the North sky, about 15 to 14,000 feet in the air it was round and oranges red half the size of the moon. ((anonymous report))",7/15/16,7/8/16,12:00:00,AM,,
7/8/16 21:30,Lathrop,MO,Circle,10 minutes,White disappearing ball of fire reappeared and then turned black.,7/15/16,7/8/16,9:30:00,PM,,
7/8/16 20:04,Plainfield,IL,Circle,10 seconds,"I was at my neighborhood gazebo located next to a pond, when I saw a bright white light in the sky, it obviously wasn't a plane nor was",7/15/16,7/8/16,8:04:00,PM,,
7/8/16 16:15,Hicksville,NY,Circle,10 seconds,"Large silver reddish circle passes in sky. Planes are not circles, balloons don't move 60 mph with no wind. ((anonymous report))",7/15/16,7/8/16,4:15:00,PM,,
7/8/16 5:00,Shoreview,MN,Circle,15 seconds,Bright white ball 250 feet above ground surrounded by dense fog. Disappeared after my view was blocked by a tree.,7/15/16,7/8/16,5:00:00,AM,,
7/8/16 0:00,Oscoda,MI,Circle,10-12 seconds (3X ),"2 bright orbs over Lake Huron, Oscoda, MI. Dog fight, playing around. anti gravity maneuvers.",7/15/16,7/8/16,12:00:00,AM,,
7/7/16 21:47,Laguna Hills,CA,Circle,2:59 seconds,Starlike object observed.,7/15/16,7/7/16,9:47:00,PM,,
7/7/16 21:30,Zachary,LA,Circle,5 to 7 mins,As my husband prepared for work and was leaving he called my name with a since of urgency! I rushed outside and was amazed at what I s,7/15/16,7/7/16,9:30:00,PM,,
7/6/16 23:33,Lincoln and Roseville,CA,Circle,20+ minutes,"4 bright lights were seen in the sky above Lincoln, California.",7/8/16,7/6/16,11:33:00,PM,,
7/4/16 23:00,Holland,MI,Circle,5 minutes,It was a light blue light that came from behind us. As we were watching the fireworks around 11 p.m. the light crossed over heading awa,7/8/16,7/4/16,11:00:00,PM,,
7/4/16 22:45,Yachats,OR,Circle,2 minutes,Bright purple craft hovered above eastward mountains,7/8/16,7/4/16,10:45:00,PM,,
7/4/16 22:00,Oswego,IL,Circle,90 seconds,Orange fiery spree threw the night sky! ((anonymous report)),7/8/16,7/4/16,10:00:00,PM,,
7/4/16 22:00,Buckley,WA,Circle,2 hours,"Red orbs over Buckley, WA.",7/8/16,7/4/16,10:00:00,PM,,
7/4/16 21:30,Parker,CO,Circle,3-4 minutes,"2 Orange globes, smooth steady speed. 2nd group of 5 objects,sighting more changes in formation. But seemed to hover at times",7/8/16,7/4/16,9:30:00,PM,,
7/4/16 21:30,Spring Hill,FL,Circle,1 minute,Round lighted object with orange flames in middle. No sound.Traveling from west to east in a straight line. Saw it for about 1 minute t,7/8/16,7/4/16,9:30:00,PM,,
7/4/16 21:20,Sebring,FL,Circle,Still there,((HOAX??)) Never saw anything like it.,7/8/16,7/4/16,9:20:00,PM,,
7/4/16 21:15,Spring Hill,FL,Circle,1 minute,Round object orange and red in color with flame in middle traveling from West to east...saw for about 1 min then disappeared,7/8/16,7/4/16,9:15:00,PM,,
7/4/16 21:15,Spring Hill,FL,Circle,1 minute,Round lighted object with orange flames in middle. No sound.Traveling from west to east in a straight line. Saw it for about 1 minute t,7/8/16,7/4/16,9:15:00,PM,,
7/4/16 21:00,Brookfield,WI,Circle,30,The object seeing before by me (last 4th of July - 2015) a round bright green light that goes up in the air probably 100 floors height.,7/8/16,7/4/16,9:00:00,PM,,
7/4/16 21:00,Elk Grove,CA,Circle,1 minute,2 high altitude objects perform amazing maneuvers.,7/8/16,7/4/16,9:00:00,PM,,
7/4/16 21:00,El Mirage,AZ,Circle,1 minutes,"Round orb purple haze around it with red in the middle , moved vary quickly down and to the left and hovered there ,seen it for maybe 1",7/8/16,7/4/16,9:00:00,PM,,
7/4/16 21:00,Davenport,FL,Circle,30 minutes,Pale dim white and blue lights.,7/8/16,7/4/16,9:00:00,PM,,
7/4/16 20:45,Dothan,AL,Circle,5,Orange round object.,7/8/16,7/4/16,8:45:00,PM,,
7/4/16 20:00,Channel Islands Point Magu,CA,Circle,10 minutes,Was above the Military Base Point Magu Watching the forth of July fireworks,7/8/16,7/4/16,8:00:00,PM,,
7/4/16 20:00,Fort Collins,CO,Circle,15 minutes,Orange color. Went straight up and stopped.i got ten seconds video on my phone then went to the telescope to look at it. Daughter in,7/8/16,7/4/16,8:00:00,PM,,
7/4/16,Union,MO,Circle,still photo,This photo was taken by a black and white game camera. There were over 20 pictures on the disk. It has a timer that takes pictures ever,7/15/16,7/4/16,,,,
7/3/16 23:30,Lakewood,CO,Circle,2 minutes,Circular gold craft with pulsating orange and red light dead center.,10/11/16,7/3/16,11:30:00,PM,,
7/3/16 23:20,Palm Harbor,FL,Circle,30 seconds,Sitting by my pool. Saw 2 orange round Fireballs in the sky moving around strangely. Grabbed my phone to go out of the screen in enclos,7/8/16,7/3/16,11:20:00,PM,,
7/3/16 23:00,Bath,PA,Circle,30 minutes,I saw a green round light out by our pole building. I got my Fiance and we got on our golf cart and went around building it wasn't the,7/8/16,7/3/16,11:00:00,PM,,
7/3/16 23:00,Jacksonville,FL,Circle,20 seconds,A floating ball of light that zig-zag's at light speed leaving a light trail.,7/8/16,7/3/16,11:00:00,PM,,
7/3/16 21:54,Wakefield,MA,Circle,120 seconds,Orange lights meteor like object flies overhead,7/8/16,7/3/16,9:54:00,PM,,
7/3/16 21:48,Millbury,MA,Circle,20 minutes,There should be many more witness's to this because it was at a fireworks show there where hundreds of folks with their eyes on the sky,7/8/16,7/3/16,9:48:00,PM,,
7/3/16 21:45,Madison,WI,Circle,5 minutes,"Orange orb sighting at night that lasted about 5 minutes in Madison, Wisconsin.",7/8/16,7/3/16,9:45:00,PM,,
7/3/16 21:00,Milbury,MA,Circle,60 minutes,"Two round, red objects hovering above, and then moving slowly to different positions.",11/17/17,7/3/16,9:00:00,PM,,
7/3/16 14:00,Ogunquit,ME,Circle,1 minute +,"While sitting on the beach just S of the Ogunquit River outlet to the Atlantic Ocean, on July 3,2016, at approximately 2:00 - 2:30",7/22/16,7/3/16,2:00:00,PM,,
7/2/16 22:15,Warwick,RI,Circle,10 minutes,Red spherical light with green moving light and no white light.,7/8/16,7/2/16,10:15:00,PM,,
7/2/16 22:00,Wolcott,CT,Circle,20 minutes,Craft after craft disappear under a clear starey night,7/8/16,7/2/16,10:00:00,PM,,
7/2/16 20:38,Lisman,AL,Circle,10 minutes,"Bright red circle hovering very high above in the Western sky towards Yantley, AL. Looked as if it was a planet such as Mars, but spark",7/8/16,7/2/16,8:38:00,PM,,
7/1/16 23:30,placitas,NM,Circle,still happening,Revolving lights in clouds over village of Placitas. ((NUFORC Note: Advertising lights?? PD)),7/8/16,7/1/16,11:30:00,PM,,
7/1/16 21:30,Fayetteville,NC,Circle,15 minutes,"4 circles flying north to south in Fayetteville, NC on July 1, 2016.",7/8/16,7/1/16,9:30:00,PM,,
7/1/16 0:30,Muskego,WI,Circle,Seconds,"Fast, bright ball of light flying in the air.",7/8/16,7/1/16,12:30:00,AM,,
6/30/16 23:00,Kihei,HI,Circle,5 minutes,Daughter and I were talking our telescope outside @ ~11pm when we were mystified by this gliding stream of orange and yellow lights.,7/8/16,6/30/16,11:00:00,PM,,
6/30/16 20:00,Pacifica,CA,Circle,1 hour,We saw the bright light and at first thought it was a bright planet in the sky beaming through the thick fog. We got our telescope and,7/8/16,6/30/16,8:00:00,PM,,
6/30/16 20:00,Pacifica,CA,Circle,1 hour,"We had a UFO sighting last night at 8pm above our home in Pacifica, CA. This is a drawing of the image focused through our telescope.",7/8/16,6/30/16,8:00:00,PM,,
6/30/16 0:00,Chicago (Lake Shafer),IN,Circle,,It was a round abject very bright lights fly on the sky over Lake Shafer. My husband and I were fishing. ((anonymous report)),7/23/17,6/30/16,12:00:00,AM,,
