Date / Time,City,State,Shape,Duration,Summary,Posted,Date,Time,Meridian,Month,Day,Year
3/20/09 0:00,Tacoma,WA,Circle,15 minutes,"flashing light over tacoma, washington",2/23/11,3/20/09,12:00:00,AM,3,20,2009
3/20/09 0:00,Tacoma,WA,Circle,15 minutes,"flashing light over tacoma, washington ((NUFORC Note: Same report submitted by second witness. PD))",2/23/11,3/20/09,12:00:00,AM,3,20,2009
3/19/09 23:43,Mason,WV,Triangle,10 seconds,Lights fall from sky is a large black tri-angle shaped craft that is silent following large river,4/14/09,3/19/09,11:43:00,PM,3,19,2009
3/19/09 23:05,Grand Blanc,MI,Triangle,1 min,delta shaped craft with odd colored and flashing lights,4/14/09,3/19/09,11:05:00,PM,3,19,2009
3/19/09 23:00,Mishawaka,IN,Triangle,1 min,Three lights flying over us. ((NUFORC Note: Student report. PD)),4/14/09,3/19/09,11:00:00,PM,3,19,2009
3/19/09 22:00,Valrico,FL,Triangle,3min,"It looked too large & bright for a star, then it split in 2, and when it flew over me I could see it was triangular with 4 lights.",4/14/09,3/19/09,10:00:00,PM,3,19,2009
3/19/09 6:15,Burlington,CT,Triangle,1 minute,"Triangular aircraft flies extremely low, then flies vertically, then flies directly over the observer",4/14/09,3/19/09,6:15:00,AM,3,19,2009
3/18/09 6:45,Stanton,KY,Triangle,06:45=06:50,Big triangle shaped craft with two bright lights just above tree line. It vanished as I got passed.,4/14/09,3/18/09,6:45:00,AM,3,18,2009
3/17/09 21:14,Wicomico,VA,Circle,4 min,"A large orange orb moved quickly out of the Northwest then turned south, slowed down and eventually faded away.",3/19/09,3/17/09,9:14:00,PM,3,17,2009
3/17/09 20:50,Grays,SC,Fireball,1 min,2 fire balls hovering large in size and then quickly blink out in sequence.,4/14/09,3/17/09,8:50:00,PM,3,17,2009
3/17/09 11:00,Simi Valley,CA,Triangle,5 min,Discovered UFOs in my Photos,5/12/09,3/17/09,11:00:00,AM,3,17,2009
3/16/09 21:07,Yuma,AZ,Triangle,1 minute,"cloaking ship over Yuma, AZ",3/19/09,3/16/09,9:07:00,PM,3,16,2009
3/16/09 20:00,Mokena,IL,Circle,15 minutes,"3 red orbs in Mokena, Illinois heading towards Tinley Park.",3/19/09,3/16/09,8:00:00,PM,3,16,2009
3/16/09 20:00,Mokena,IL,Triangle,10 minutes,"We saw three red lights, in a triangle, in Mokena IL",3/19/09,3/16/09,8:00:00,PM,3,16,2009
3/16/09 20:00,Mokena,IL,Triangle,10 minutes,We saw 3 red lights over the sky near Tinley Park.,3/19/09,3/16/09,8:00:00,PM,3,16,2009
3/16/09 14:45,St. Augustine,FL,Circle,15 Minutes,Large bright circular object viewed over the ocean's horizon at St. Augustine Pier,3/19/09,3/16/09,2:45:00,PM,3,16,2009
3/16/09 9:00,Afton,MI,Circle,20 sec,fairly big circle of light in the air. flying,3/19/09,3/16/09,9:00:00,AM,3,16,2009
3/15/09 23:00,Muscatine,IA,Triangle,20 seconds,Triangle object with 4 white lights silently flys through the sky very low to the ground.,12/12/09,3/15/09,11:00:00,PM,3,15,2009
3/15/09 22:00,Phoenix,AZ,Triangle,~1 minute,"The Phoenix Lights, 17 Years Later.",3/21/14,3/15/09,10:00:00,PM,3,15,2009
3/15/09 19:58,San Luis Obispo,CA,Circle,3 minutes,03-15-09 ROUND VENSUS SIZE OBJECT MOVING SOUTH TO NORTH JOGING EAST TO WEST,3/19/09,3/15/09,7:58:00,PM,3,15,2009
3/15/09 19:30,Toronto (Canada),,Triangle,1:00,"((HOAX??)) A dark triangle with three lights in each corner flew above me, then transformed into a small single engine aircraft.",1/31/11,3/15/09,7:30:00,PM,3,15,2009
3/15/09 0:30,Rochester,NY,Fireball,4 min.,"Two bright orange balls of light that moved quickly around each other, then suspended, then slowly, one by one, disappeared from view",4/14/09,3/15/09,12:30:00,AM,3,15,2009
3/14/09 23:30,Manila (Philippines),,Circle,1 minute,"First I thought It was a shooting star, then it stop in the middle of it's travel. I can see it's round shape then suddenly it make an",3/19/09,3/14/09,11:30:00,PM,3,14,2009
3/14/09 23:30,Indianola,IA,Triangle,1or more hrs,"triangular flat shaped object,with lights blinking spantaneously. ((NUFORC Note: Possible sighting of Sirius?? PD))",3/19/09,3/14/09,11:30:00,PM,3,14,2009
3/14/09 22:00,Newark (UK/England),,Fireball,7 minutes,"Fireball ""craft"" seen over Newark on Trent England",3/19/09,3/14/09,10:00:00,PM,3,14,2009
3/13/09 20:00,Sanford,FL,Triangle,1 minute,"Large, low, slow moving black triangular object with mulitple lights",3/19/09,3/13/09,8:00:00,PM,3,13,2009
3/13/09 19:35,Murrieta,CA,Circle,1 minute,"A small, flaming- looking object that moved strangely.",3/19/09,3/13/09,7:35:00,PM,3,13,2009
3/12/09 20:45,Princeton,NJ,Triangle,30 minutes,lights seen in central NJ night on 3/12/09.,3/19/09,3/12/09,8:45:00,PM,3,12,2009
3/12/09 0:15,Riverton,UT,Circle,45 minutes,"Round obj. flashing red, blue, green, yellow colors; 10 deg. above hor. and sSSW of my position. ((NUFORC Note: Sirius? PD))",3/19/09,3/12/09,12:15:00,AM,3,12,2009
3/11/09 21:00,Palo Alto,CA,Fireball,approx 2 sec,Falling Ball of Fire on Sand Hill Road 9pm 3/11/09 ((NUFORC Note: Possible meteor?? PD)),3/19/09,3/11/09,9:00:00,PM,3,11,2009
3/11/09 0:36,Fitchburg,MA,Triangle,undr 5 min,while taking my new puppy out to the bathroom i was looking to the southern sky and saw 3 lights. all alternating in brightness. i know,3/19/09,3/11/09,12:36:00,AM,3,11,2009
3/10/09 21:55,Newport Beach,CA,Circle,5 minutes,"03/10/09 Two 2-foot-diameter bright white lighted circles ""dancing,"" each with one red light on the circle.",3/19/09,3/10/09,9:55:00,PM,3,10,2009
3/10/09 21:45,Pensacola,FL,Fireball,1 minute,Turned off of Bayou Blvd in on onto Godwinson. Saw an extremely bright red light slowly moving down from the sky with one trail of smok,3/19/09,3/10/09,9:45:00,PM,3,10,2009
3/10/09 20:50,Montgomery,NY,Triangle,1 minute,"Craft spotted along Route 17K about a mile west of Winding Hills Park.

 It was flying too low for an airplane taking off from Stewar",3/19/09,3/10/09,8:50:00,PM,3,10,2009
3/10/09 20:30,Falmouth,MA,Triangle,2 min.,"A very large, silent, slow moving triangle shaped craft with three non blinking lights was seen changing course by pivoting.",3/19/09,3/10/09,8:30:00,PM,3,10,2009
3/8/09 22:38,Wolfforth,TX,Fireball,30 sec -1min,My daughter and I saw what was initially thought to be a burnimg aircraft of some kind.,5/12/09,3/8/09,10:38:00,PM,3,8,2009
3/7/09 22:15,Porterville,CA,Fireball,3 hours,huge craft moving at incredible speed after hovering for about 3 hours,3/19/09,3/7/09,10:15:00,PM,3,7,2009
3/7/09 20:14,Lynchburg,VA,Fireball,5 sec,Bright stream of light moved in an s shape up and to the left as a plane entered the same airspace,3/19/09,3/7/09,8:14:00,PM,3,7,2009
3/6/09 23:00,St. Augustine,FL,Fireball,30 SEC,"ON MY WAY HOME I SAW A GLOWING SPHERE WITH A FIREY TRAIL, MUCH LIKE A COMET, EXCEPT THAT IT DIDN'T APPEAR TO MOVE.",3/19/09,3/6/09,11:00:00,PM,3,6,2009
3/6/09 23:00,Spokane,WA,Triangle,5 seconds,"Triangular, flashing lights, possible spycraft",3/19/09,3/6/09,11:00:00,PM,3,6,2009
3/5/09 22:15,Tavistock (UK/England),,Circle,Several Minutes,"several objects spotted over Tavistock, Devon, UK",3/19/09,3/5/09,10:15:00,PM,3,5,2009
3/5/09 20:05,West Valley City,UT,Circle,20 minutes,Objects hovering near and above Salt Lake City and other one flying in zig zag pattern,3/19/09,3/5/09,8:05:00,PM,3,5,2009
3/5/09 9:00,Winsted,CT,Triangle,1 hr 30 min,multiple unidentifiable triangular flying objects. ((NUFORC Note: Student report. PD)),3/19/09,3/5/09,9:00:00,AM,3,5,2009
3/5/09 6:45,Shannon,NC,Circle,15 min.,"doughnut shaped, brightly lite, hovering object southeastern NC 6:45 am on 3/05/2009",3/19/09,3/5/09,6:45:00,AM,3,5,2009
3/5/09 3:00,Summerland (Canada),BC,Triangle,5 Minutes,Triangular UFO over okanagan lake,6/9/09,3/5/09,3:00:00,AM,3,5,2009
3/4/09 21:00,Wellington (New Zealand),,Circle,15 seconds,"Large yellow/orange circular object moving at constant speed, with instant change of direction",3/19/09,3/4/09,9:00:00,PM,3,4,2009
3/4/09 18:55,Hartsdale,NY,Triangle,Continuing,"Extremely bright triangle shaped object with green lights and an occasional red light, remaining in sky in one place.",3/19/09,3/4/09,6:55:00,PM,3,4,2009
3/4/09 0:00,Granview,MO,Triangle,,it made a very silent hum i could barely hear it,3/19/09,3/4/09,12:00:00,AM,3,4,2009
3/3/09 10:00,Gulf Breeze,FL,Triangle,5 minutes,It was a yellow triangular craft that came over my home. They flew over for about five minutes and then vanished. There was a loud scre,3/19/09,3/3/09,10:00:00,AM,3,3,2009
3/2/09 6:00,Cherry Valley,CA,Fireball,1 minute,sunrise ufo,3/19/09,3/2/09,6:00:00,AM,3,2,2009
3/1/09 22:14,Vancouver,WA,Fireball,1 SECOND,White fireball in the western sky over Vancouver.,3/19/09,3/1/09,10:14:00,PM,3,1,2009
3/1/09 22:00,Iraq (above a U. S. military camp),,Triangle,30-60 minutes,"Very large, triangular shaped, hovered for about 30-to 45 minutes over a camp in Iraq.No sound many witnesses.",10/30/12,3/1/09,10:00:00,PM,3,1,2009
3/1/09 21:30,Colorado Springs,CO,Triangle,15 minutes,UFO hovers off of mile marker 129 (Interstate 25) in Colorado Springs??,3/19/09,3/1/09,9:30:00,PM,3,1,2009
2/28/09 20:00,Yorba Linda,CA,Triangle,10 minutes,Triangular color changing object in the east,3/19/09,2/28/09,8:00:00,PM,2,28,2009
2/28/09 11:20,Phoenix (above; in-flight sighting),AZ,Circle,5 seconds,"small, silver ball with red light/glow low altitude",5/12/11,2/28/09,11:20:00,AM,2,28,2009
2/27/09 19:10,Salt Lake City,UT,Triangle,"3, 4 1/2, 5 seconds each","UFO's..... I seen over Salt Lake City, Utah, Feb. 27, 2009!!!",3/19/09,2/27/09,7:10:00,PM,2,27,2009
2/27/09 12:23,Tampa,FL,Circle,1sec,I took picture of high flying airplane and when downloaded on computer saw what looks like a very large disc shape crossing ahead of je,5/12/09,2/27/09,12:23:00,PM,2,27,2009
2/27/09 9:45,South Yarmouth,MA,Circle,2 minutes,I hope someone else can report on this!,3/19/09,2/27/09,9:45:00,AM,2,27,2009
2/26/09 21:40,Jetmore,KS,Circle,5-30 min,Bright multi-colored object that slowly hovers to the ground in the W sky in small KS town. ((NUFORC Note: Venus or Sirius? PD)),3/19/09,2/26/09,9:40:00,PM,2,26,2009
2/26/09 20:20,Hengoed (UK/England),,Triangle,8 mins,Bright light of sky visitor just disappears in front of car full of witnesses,4/14/09,2/26/09,8:20:00,PM,2,26,2009
2/26/09 12:00,Shirley,NY,Circle,two minutes,im convinced i've seen a UFO this day in the sky over my house.,5/12/09,2/26/09,12:00:00,PM,2,26,2009
2/26/09,Baytown,TX,Fireball,,They looked like comets. Like a fireball but they were not falling they were moving horizontally. My neighbor called me and said that h,3/19/09,2/26/09,,,2,26,2009
2/25/09 21:45,Ellensburg,WA,Circle,5 seconds,"A large object at night, having nothing but reflective light, travelling at great speed.",3/19/09,2/25/09,9:45:00,PM,2,25,2009
2/25/09 18:05,Miami Lakes,FL,Triangle,Few Minutes,"Strange triangular aircraft fly slowly in air, but too low to be a airplane with lights all around.",3/19/09,2/25/09,6:05:00,PM,2,25,2009
2/25/09 18:00,Marlborough,CT,Triangle,10 minutes,"3 red pulsating lights in a perfect triangle glide over Marlborough, CT",3/19/09,2/25/09,6:00:00,PM,2,25,2009
2/25/09 11:09,Seattle,WA,Fireball,2 minutes,bright erratically moving light over south seattle.,3/19/09,2/25/09,11:09:00,AM,2,25,2009
2/24/09 21:00,Tipp City,OH,Triangle,10 seconds,Triangle object with no lights,3/19/09,2/24/09,9:00:00,PM,2,24,2009
2/24/09 19:20,Billerica,MA,Triangle,10 seconds or so,"Triangular object in sky with lights, accelerated out of view quickly.",3/19/09,2/24/09,7:20:00,PM,2,24,2009
2/24/09 15:25,Citrus heights,CA,Circle,30 sec,"lights moved in an oblomg movement, disappearing and reapearing with no pattern. Height between 20,000 agl and 30,000 agl. The movement",3/19/09,2/24/09,3:25:00,PM,2,24,2009
2/24/09 2:00,Fallbrook,CA,Circle,3:00,Orb that popped in and out of the atmosphere twice,3/19/09,2/24/09,2:00:00,AM,2,24,2009
2/24/09 1:30,El Cajon,CA,Triangle,10 minutes,Three red lights outline huge red triangle over San Diego Coutny sky.,3/19/09,2/24/09,1:30:00,AM,2,24,2009
2/24/09 1:15,El Cajon,CA,Triangle,10 min.,3 bright red lights in triangle shape eastern sky San Diego County,3/19/09,2/24/09,1:15:00,AM,2,24,2009
2/23/09 21:15,Shepshed,,Fireball,2 minutes,Ball of flame moving over North Leicestershire UK,3/19/09,2/23/09,9:15:00,PM,2,23,2009
2/23/09 5:10,San Bernardino,CA,Triangle,4-5 minutes,Big triangular somethingchecks out former AFB.,3/19/09,2/23/09,5:10:00,AM,2,23,2009
2/23/09 1:10,San Diego,CA,Triangle,20 min,"Black Triangle with 3 red lights observed for 20 minutes, no sound, football field sized.",3/19/09,2/23/09,1:10:00,AM,2,23,2009
2/22/09 22:30,Dover,DE,Triangle,5 minutes,"Large, silver flying object with light beaming down.",5/12/09,2/22/09,10:30:00,PM,2,22,2009
2/22/09 19:00,Redondo Beach,CA,Circle,10 minutes,Bright ringed object seen tumbling soundlessly over Redondo Beach CA.,3/19/09,2/22/09,7:00:00,PM,2,22,2009
2/21/09 22:40,Knoxville,MD,Circle,1 minute,We saw a circular-shaped UFO flying over the river and mountain. ((NUFORC Note: Student report. PD)),3/19/09,2/21/09,10:40:00,PM,2,21,2009
2/21/09 20:30,Corona,CA,Circle,40 seconds,"I was driving with my girlfriend heading north on Temescal canyon road/Ontario avenue. Directly in front of me at a very far distance,",3/19/09,2/21/09,8:30:00,PM,2,21,2009
2/20/09 22:40,Gloucester,MA,Circle,4 minutes,This object stayed in one spot not moving around at all ' but had aluminating lights in it.,3/19/09,2/20/09,10:40:00,PM,2,20,2009
2/20/09 20:00,Derbyshire (UK/England),,Circle,5-6 mins,lights in sky,3/19/09,2/20/09,8:00:00,PM,2,20,2009
2/19/09 20:00,McHenry,IL,Triangle,AROUND 10 MIN,BLACK TRIANGLE SPOTTED MCHENRY IL,3/19/09,2/19/09,8:00:00,PM,2,19,2009
2/19/09 17:30,Berkley Twsp.,NJ,Triangle,1 minute,bright lights in sky,3/19/09,2/19/09,5:30:00,PM,2,19,2009
2/19/09 1:00,Chattanooga,TN,Triangle,2 Minutes,Triangular UFO witnessed at Army Ammunition Plant,3/19/09,2/19/09,1:00:00,AM,2,19,2009
2/18/09 22:00,Hastings (UK/England),,Circle,20 minutes,Orange orbs over Hastings(UK) seafront. Night sighting,3/19/09,2/18/09,10:00:00,PM,2,18,2009
2/18/09 21:32,Anaheim,CA,Circle,15 minutes,Glowing Globe of Light,3/19/09,2/18/09,9:32:00,PM,2,18,2009
2/18/09 9:00,Tampa,FL,Triangle,1sec,White Triangle,3/19/09,2/18/09,9:00:00,AM,2,18,2009
2/18/09 1:45,Philadelphia,PA,Triangle,3 min,the color of lights cannot be duplicated for a reason i cannot pinpoint. STRANGE,3/19/09,2/18/09,1:45:00,AM,2,18,2009
