Date / Time,City,State,Shape,Duration,Summary,Posted,Date of Sighting,Time of Sighting,Meridian
1/1/15 0:10,Whittier,CA,Fireball,2 minutes,Orange fireball brings in the new year in Southern California,1/7/15,1/1/15,12:10:00,AM
1/1/15 0:02,St. Peters,MO,Fireball,10 seconds,"Glowing sphere over Saint Peters, MO.",1/7/15,1/1/15,12:02:00,AM
1/1/15 0:01,Rockaway Beach,OR,Fireball,4 minutes,"Five small, orange floating objects seen overhead at the beach. Erratic flight patterns.",1/7/15,1/1/15,12:01:00,AM
1/1/15 0:01,Rio Dell,CA,Fireball,5 minutes,Orange ball of light/fire seen on North Coast; not Identified.,1/7/15,1/1/15,12:01:00,AM
1/1/15 0:00,Kissimmee,FL,Fireball,7-8 minutes,Seen 7 orange/red fireballs in central Florida on New Years,1/7/15,1/1/15,12:00:00,AM
12/31/14 22:45,Somersworth,NH,Fireball,10 minutes,"Two orange fireballs seen moving silently across the night sky in Somersworth, NH.",1/7/15,12/31/14,10:45:00,PM
12/31/14 22:00,Kalispell,MT,Fireball,5 minutes,I was walking down 2nd ave east as I watched fireworks for the New Years and I saw coming from the SW of town a totally lit object.,1/7/15,12/31/14,10:00:00,PM
12/31/14 22:00,Spring Hill,FL,Fireball,2:00,"Weird fireball on the sky on Spring Hill, Florida.",1/7/15,12/31/14,10:00:00,PM
12/31/14 21:00,Seattle,WA,Fireball,30+ minutes,New Year's Eve lanterns/fireballs?,1/30/15,12/31/14,9:00:00,PM
12/31/14 20:48,Shasta Lake,CA,Fireball,2 + seconds,"Dec 31, 2014, Shasta Lake, CA, extra large fireball with reddish debris coming off, 2+sec. duration. Largest I have ever seen.",1/7/15,12/31/14,8:48:00,PM
12/31/14 20:27,Grants Pass,OR,Fireball,3 minutes,Bright orange light hovering in the sky.,1/7/15,12/31/14,8:27:00,PM
12/31/14 20:10,Jacksonville,FL,Fireball,4 minutes,I saw 3 objects one was flaming red with 4-6 flames beneath the other 2 were just red lights,1/7/15,12/31/14,8:10:00,PM
12/31/14 20:00,Hayden,ID,Fireball,4 minutes,"Pinkish circular fireball orbs in the sky, silent, and then vanishing. I got three out of four on film with my Samsung Galaxy s5.",1/16/15,12/31/14,8:00:00,PM
12/31/14 19:15,Clarksville,TN,Fireball,~10 minutes,"Fireball type aircraft making a show on New Year's Eve in Clarksville, TN.",1/7/15,12/31/14,7:15:00,PM
12/29/14 23:00,Granville,OH,Fireball,~10 minutes,Bouncing ball of orange light turned into two balls of orange dancing light.,1/7/15,12/29/14,11:00:00,PM
12/29/14 19:45,Southington,CT,Fireball,1st. sighting @ approx.,"(1)white-ish pink/(2)red-ish orange massive fireballs hovering over Southington, Ct. Then darted across sky at a abnormal speed.",1/7/15,12/29/14,7:45:00,PM
12/29/14 19:00,San Luis Obispo,CA,Fireball,4 seconds,Large white object with trailing fire. ((NUFORC Note: Multiple witnesses. Possible bright meteor. PD)),1/7/15,12/29/14,7:00:00,PM
12/29/14 18:32,Trumbull,CT,Fireball,2 seconds,Aqua fireball trailed by orange flames followed by white tail. Northeast to northwest direction.,1/7/15,12/29/14,6:32:00,PM
12/29/14 18:00,Essex,CT,Fireball,30 seconds,"Purple, green and white bright colors. Fast, like shooting star, but very bright and very close.",1/7/15,12/29/14,6:00:00,PM
12/29/14 10:00,Simpsonville,SC,Fireball,2 hours,2nd red orb sighting cost me to lose 24 hours of unaccounted for time,3/26/15,12/29/14,10:00:00,AM
12/28/14 20:10,Sun Prairie,WI,Fireball,>5 minutes,They looked like 6 flickering fire balls.,1/7/15,12/28/14,8:10:00,PM
12/28/14 19:45,Kanata (Canada),ON,Fireball,8 minutes,More than a dozen round fiery orange objects floating quietly by in the night sky.,1/7/15,12/28/14,7:45:00,PM
12/28/14 18:25,Sarasota,FL,Fireball,2,Orange fireball heading north from Sarasota.,1/7/15,12/28/14,6:25:00,PM
12/28/14 18:12,Portland,ME,Fireball,5 minutea,"My cousin and I were having a cigarette on here porch. Happened to look up in the sky ,first we seen the orange orb. It was going towar",1/7/15,12/28/14,6:12:00,PM
12/28/14 18:00,Campo Grande (Brazil),,Fireball,15 minutes,http://g1.globo.com/mato-grosso-do-sul/noticia/2014/12/policia-de-ms-aciona-aeronautica-sobre-objeto-que-apareceu-em-sitio.html,1/7/15,12/28/14,6:00:00,PM
12/27/14 21:30,Reddinton Beach,FL,Fireball,10 minutes,"Saw a total of 5 fire balls, 3 were in a horizontal line",1/7/15,12/27/14,9:30:00,PM
12/27/14 20:30,Fayetteville,NC,Fireball,10 seconds,Bright blue light falling from the sky,1/7/15,12/27/14,8:30:00,PM
12/27/14 5:05,Gresham,OR,Fireball,2-3 minutes,Two fiery objects holding in a close formation changed direction and acceleration then one of them appeared to drop debris.,1/7/15,12/27/14,5:05:00,AM
12/26/14 22:00,Phoenix,AZ,Fireball,20 minutes,A row of red orbs flying across city of Phoenix from the far west valley to the east valley.,1/7/15,12/26/14,10:00:00,PM
12/26/14 18:15,Los Angeles,CA,Fireball,5 minutes,Orange flame/fire ball disappears up into space.,1/7/15,12/26/14,6:15:00,PM
12/25/14 22:00,Cincinnati,OH,Fireball,3-5 minutes,Five dancing fireballs in the sky over Cincinnati on Christmas night.,1/7/15,12/25/14,10:00:00,PM
12/25/14 21:30,Kent,WA,Fireball,~5 minutes,"Reddish Orange Fireball like lights streaking across the sky barely about the trees, without making any sound.",1/7/15,12/25/14,9:30:00,PM
12/25/14 20:45,Virginia Beach,VA,Fireball,3 minutes,At around 8:45 tonight 25 Dec 2014 I was standing on my back deck looking at the moon in the western sky. When i saw what i thought we,1/7/15,12/25/14,8:45:00,PM
12/25/14 19:03,Glendora,CA,Fireball,8 minutes,"Fireball, yellow center, amber red outer edges. Two witnesses; clear night. UFO stops, hovers. Vanishes into thin air. Double pass.",1/5/16,12/25/14,7:03:00,PM
12/25/14,East Grand Rapids,MI,Fireball,5 seconds,Green fireball with red trail headed toward horizon.,1/7/15,12/25/14,,
12/24/14 23:00,Vista,CA,Fireball,5 minutes,"My family and I were driving home from a Christmas eve at my dads house , when my wife said look at that. to my utter amazement I saw 1",1/7/15,12/24/14,11:00:00,PM
12/24/14 20:50,Irvine,CA,Fireball,10 minutes,"About 8 fireballs over Irvine, CA.",1/7/15,12/24/14,8:50:00,PM
12/24/14 20:17,Lafayette,LA,Fireball,2 minutes,"Twelve orange/red orbs glided across the sky of Lafayette, LA on Christmas Eve",1/7/15,12/24/14,8:17:00,PM
12/24/14 0:01,Roseville,CA,Fireball,45 seconds,"7 fireballs three the first in triangle then four, dark orange, no sound",1/7/15,12/24/14,12:01:00,AM
12/22/14 23:00,Brewer,ME,Fireball,15 minutes,"2 fire ball looking objects over brewer, me 04401 around 11:pm",1/7/15,12/22/14,11:00:00,PM
12/22/14 21:45,Fresno,CA,Fireball,4-5 minutes,I saw three orange redish glowing globes in the sky!,1/7/15,12/22/14,9:45:00,PM
12/22/14 19:35,Vashon Island,WA,Fireball,6-7 minutes,"Fireballs over Puget Sound, group of 5 then 5 more that shot into sky",2/6/15,12/22/14,7:35:00,PM
12/22/14 13:45,Columbia,SC,Fireball,3 minutes,BRILLANT LIGHTED STAR CHASING A FIREBALL.,4/3/15,12/22/14,1:45:00,PM
12/21/14 20:16,Portales,NM,Fireball,5-10 seconds,Bright neon green light lights up horizon.,12/22/14,12/21/14,8:16:00,PM
12/21/14 19:00,Edgewood,NM,Fireball,30 seconds,Orange/Red ball of light moving across night sky at low altitude.,12/22/14,12/21/14,7:00:00,PM
12/21/14 17:03,Berlin,CT,Fireball,10 minutes,Two fireball-looking objects flying side-by-side in a sourth-westerly direction.,12/22/14,12/21/14,5:03:00,PM
12/20/14 20:00,Middletown,IN,Fireball,10 minutes,Looked as if something was traveling across the sky on fire bright orange flamelike and moved in a jagged motion continued across the s,12/22/14,12/20/14,8:00:00,PM
12/20/14 20:00,Middletown,IN,Fireball,10 minutes,Looked as if something was traveling across the sky on fire bright orange flamelike and moved in a jagged motion continued.,12/22/14,12/20/14,8:00:00,PM
12/20/14 2:00,Columbus,OH,Fireball,2,Fireball In the Sky.,3/6/15,12/20/14,2:00:00,AM
12/19/14 21:20,Winter Springs,FL,Fireball,5 minutes,6-8 orange and red lights seen in a somewhat horizontal alignment.,12/22/14,12/19/14,9:20:00,PM
12/18/14 17:45,Staten Island,NY,Fireball,15 minutes,"Red dots, followed by red clear orb, followed by more red dots.",12/22/14,12/18/14,5:45:00,PM
12/14/14 21:00,Chandler,AZ,Fireball,4-5 minutes,5 orange fireballs seen from Chandler close to Skyharbor Airport,12/18/14,12/14/14,9:00:00,PM
12/13/14 21:48,Orange County (in southern part),CA,Fireball,3 seconds,Fireball seen clearly in South Orange County LA area.,12/18/14,12/13/14,9:48:00,PM
12/13/14 21:30,Holiday,FL,Fireball,sky,There were 3 ufos flied in sky!,12/18/14,12/13/14,9:30:00,PM
12/11/14 19:00,Hatfield,PA,Fireball,5 minutes,"Clearly visible fireball over Hatfield, PA.",1/16/15,12/11/14,7:00:00,PM
12/11/14 16:40,Birmingham,AL,Fireball,20 minutes,UFOs moving fast like fireballs or individual rockets.,12/12/14,12/11/14,4:40:00,PM
12/11/14 6:40,Arvada,CO,Fireball,1 minute,"I was on my way to school Thursday morning, around 6AM. As I looked out the windshield, I saw a huge white ball of light with a tail, l",12/18/14,12/11/14,6:40:00,AM
12/11/14 6:00,West Milford,NJ,Fireball,10 seconds,Strange light across sky.,12/12/14,12/11/14,6:00:00,AM
12/10/14 19:00,Gravenhurst (Canada),ON,Fireball,45 seconds,"Foo fighter appeared out my eastern window floted north west between my building and the neighbors, I jumped up when my friend point",1/12/18,12/10/14,7:00:00,PM
12/10/14 17:30,Ruidoso,NM,Fireball,20 minutes,"1 lg. bright orange orb that split into 3 orbs. Fighter jets chased them & they disappeared. Mil. jets, helis, and a b2 followed.",12/12/14,12/10/14,5:30:00,PM
12/9/14 21:42,Mission Viejo,CA,Fireball,3 minutes,"Vibrant, blue/purple fireball hovering and spanning across the night sky in Mission Viejo.",12/12/14,12/9/14,9:42:00,PM
12/8/14 18:55,Phoenix,AZ,Fireball,2 seconds,A large fireball traveling NW at a very high rate of speed. ((NUFORC Note: Possible meteor?? PD)),12/12/14,12/8/14,6:55:00,PM
12/6/14 7:30,Owensboro,KY,Fireball,10-15 minutes,"Red orange objects seen flying over Owensboro, KY.",12/12/14,12/6/14,7:30:00,AM
12/6/14 0:22,Prescott,AZ,Fireball,3 seconds,"Blue/white ball of light falling toward Earth, and same color arrow shaped light which lit up in front of/below it.",12/12/14,12/6/14,12:22:00,AM
12/5/14 12:00,Mount Prospect,IL,Fireball,10 seconds,((NUFORC Note: Witness provides no information about the event. PD)),3/6/15,12/5/14,12:00:00,PM
12/3/14 20:30,Front Royal,VA,Fireball,1 minutes,Fireball.,12/5/14,12/3/14,8:30:00,PM
12/3/14 20:30,Fort Detrick,MD,Fireball,Few seconds,1 fireball broke into 2 fireballs. ((NUFORC Note: Possible meteor?? PD)),12/5/14,12/3/14,8:30:00,PM
12/3/14 20:25,Owings Mills,MD,Fireball,2 seconds,"Large, bright double trail low in the sky, falling quickly to the ground. ((NUFORC Note: Possible meteor?? PD))",12/5/14,12/3/14,8:25:00,PM
12/3/14 20:00,Altoona,PA,Fireball,2-3 seconds,Roman candle-like fireball streaking across Altoona sky.,12/5/14,12/3/14,8:00:00,PM
12/3/14 19:00,Fort Wayne,IN,Fireball,10 minutes,Red fireball changing direction in sky.,12/5/14,12/3/14,7:00:00,PM
12/3/14 5:51,Broken Arrow,OK,Fireball,2 minutes,Orange glow in sky above broken arrow.,12/5/14,12/3/14,5:51:00,AM
12/2/14 19:10,Murpheesboro,TN,Fireball,10-15 seconds,I saw 2 ufo fling in the sky 1 looked like it was on fire and falling ufo number 2 look like it came down to help it was like it used s,12/5/14,12/2/14,7:10:00,PM
12/1/14 22:55,Merriam,KS,Fireball,~5 minutes,Fireball in the sky that moved slowly then vanished.,12/5/14,12/1/14,10:55:00,PM
12/1/14 21:15,Springdale,AR,Fireball,1 minute,I was sitting on my porch when a bright red firey ball/sphere zipped across the sky and dissapered and a few seconds later it appered,12/5/14,12/1/14,9:15:00,PM
12/1/14 18:40,Hartford,WI,Fireball,20 seconds,"Fiery, round, object blazed across the night sky, descending rapidly toward an adjacent field. The flames dissipated as it drew closer.",12/5/14,12/1/14,6:40:00,PM
11/30/14 20:03,Mumbai (India),,Fireball,~8 minutes,Orange fireball with a bright square in the middle!,12/5/14,11/30/14,8:03:00,PM
11/30/14 18:30,Gulfport,MS,Fireball,~90 seconds,"Last evening, I went outside to smoke. I looked up I saw a orange ball. Flying from the east to west.",12/5/14,11/30/14,6:30:00,PM
11/29/14 21:17,New York City (Brooklyn),NY,Fireball,1 every 6 minutes,"7 fireballs, 1 every 6 mins flying from the sky through bedstuy, bushwick brooklyn before disappearing to Manhattan.",12/5/14,11/29/14,9:17:00,PM
11/28/14 23:40,Farmington Hills,MI,Fireball,5 minutes,"Fireball in Farmington Hills, Michigan.",12/5/14,11/28/14,11:40:00,PM
11/28/14 23:30,Cape Carteret (Emerald Isle),NC,Fireball,8-10 minutes,"Floating red orbs in the sky off Emerald Isle, NC.",12/5/14,11/28/14,11:30:00,PM
11/28/14 22:18,Greenville,NC,Fireball,10 minutes,Slow moving fireball type objects moved upward in the sky before disappearing.,12/5/14,11/28/14,10:18:00,PM
11/27/14 21:48,Lennox,CA,Fireball,36 seconds,((HOAX??)) Three orange fireballs in the sky. They were shifting from side to side at first.,12/5/14,11/27/14,9:48:00,PM
11/27/14 20:00,Phoenix (northwest part),AZ,Fireball,2 minutes,Large fireball with lights.,12/5/14,11/27/14,8:00:00,PM
11/27/14 18:16,DeLand,FL,Fireball,1 minute,"3 yellow-orange fireballs flying in a triangle formation from north to south, then a single one followed.",12/5/14,11/27/14,6:16:00,PM
11/26/14 19:30,Treasure Cay (Bahamas),,Fireball,5 seconds,"Yellow ball of light, moving vertically down towards the sea.",12/5/14,11/26/14,7:30:00,PM
11/26/14 19:00,Dallas,TX,Fireball,2 minutes,"Orange flickering light moving through sky, then the light went out; could see silver object moving away @ high speed. No noise.",12/5/14,11/26/14,7:00:00,PM
11/26/14 3:00,Lancaster,CA,Fireball,45 seconds,Fireball beamed me.,12/5/14,11/26/14,3:00:00,AM
11/23/14 21:00,Peoria,IL,Fireball,,It was Nov. 23 around 9 o'clock I'm a sky dweller so I look up at the uh sky alot very often u know and this time I uh see a star u k,11/26/14,11/23/14,9:00:00,PM
11/23/14 17:25,Dover,NH,Fireball,5-7 minutes,Orange spheres travelling in a pack of 10-15 moving left to right across the sky in Dover NH,11/26/14,11/23/14,5:25:00,PM
11/23/14 17:00,Philadelphia,PA,Fireball,5 minutes,"20+ fireball crafts flew over philadelphia and surrounding area. May have been military presence, but did not appear to have flickering",11/26/14,11/23/14,5:00:00,PM
11/23/14 1:00,Play Vista/Marina del Rey,CA,Fireball,5-6 seconds,Bright white ball with tail.,11/26/14,11/23/14,1:00:00,AM
11/22/14 23:50,Dover,NH,Fireball,4-5 seconds,"Bright green fireball with tail seen by many beside highway going into Dover, near traffic lights",11/26/14,11/22/14,11:50:00,PM
11/22/14 21:34,Orange,CA,Fireball,10-15 minutes,"Three orange-red fireballs, coming from horizon and following upward-right trajectory then fading away, one appearing after the other",12/5/14,11/22/14,9:34:00,PM
11/22/14 19:00,Detroit,MI,Fireball,Livernois,((NUFORC Note: Witness provides no information about the event. PD)),11/26/14,11/22/14,7:00:00,PM
11/22/14 19:00,Detroit,MI,Fireball,15 minutes,"I was driving home down livernois ave going north, as I crossed west 6 mile I saw about three red lights hovering low in the sky betwee",12/5/14,11/22/14,7:00:00,PM
11/21/14 23:05,Savannah/Jacksonville,GA,Fireball,3 minutes,"Bright light, glowing red object, neon lights/tubes begin the glow! ((NUFORC Note: Very reliable, and qualified, witnesses. PD))",11/26/14,11/21/14,11:05:00,PM
11/21/14 22:00,Hidden Valley,CA,Fireball,10 seconds,Strange large fireball... not moving and then disappearing.,11/26/14,11/21/14,10:00:00,PM
11/21/14 20:20,Roseville,CA,Fireball,5 seconds,"Fireball in northern sky near Roseville, CA.",11/26/14,11/21/14,8:20:00,PM
11/20/14 21:20,Snellville,GA,Fireball,5 seconds,Green ball of light with orange tip falling from the sky.,11/21/14,11/20/14,9:20:00,PM
11/20/14 21:17,Decatur,TN,Fireball,15 seconds,"Tennessee, Meigs Co., Decatur green ball of light in sky.",11/21/14,11/20/14,9:17:00,PM
11/20/14 20:40,Winter Haven,FL,Fireball,,"I noticed a fireball object with lights on it in the sky tonight, and it stood very still for for almost 7 minutes.",11/21/14,11/20/14,8:40:00,PM
11/20/14 19:00,Old Lyme,CT,Fireball,10 seconds,"((HOAX?? One of several silly reports from same anonymous source.)) Falling ""star"" comet.",11/26/14,11/20/14,7:00:00,PM
11/20/14 18:20,Salinas,CA,Fireball,10 minutes,"Four glowing orbs over Salinas, CA.",11/21/14,11/20/14,6:20:00,PM
11/18/14 20:30,Eagle River,AK,Fireball,2 minutes,Absolutely stationary fireball around 300 feet over the inlet.,11/21/14,11/18/14,8:30:00,PM
11/17/14 22:50,I-65 (Mile Marker 250),IN,Fireball,1 second,Green fireball with an orange tail flashed over Hwy 65 in Indiana. Mile marker 250-ish. ((NUFORC Note: Meteor?? PD)),11/21/14,11/17/14,10:50:00,PM
11/17/14 21:30,Mansfield (Rte. 30; near I-71),OH,Fireball,4-5 seconds,"I was heading E on Rt. 30 past I-71, just outside of Mansfield, Oh. I glanced at the night sky and a round, red, ball of flame.",11/21/14,11/17/14,9:30:00,PM
11/17/14 18:15,Madison,WI,Fireball,0:00:04,"While walking easterly on a cold night, I saw this bright object moving from high in the southern sky, to medium low in the eastern sky",11/21/14,11/17/14,6:15:00,PM
11/17/14 11:46,Detroit,MI,Fireball,5 seconds,Large green fireball descends from sky above Detroit silently…,11/21/14,11/17/14,11:46:00,AM
11/16/14 22:10,Topeka,KS,Fireball,5 seconds,"An orange and red ball of fire was seen S of Topeka, KS, arching across the sky from W to E, before burning out.",11/21/14,11/16/14,10:10:00,PM
11/16/14 18:15,Coventry,RI,Fireball,3 minutes,I was walking my dogs on this particular night and observed what looked like a plane taking off from Green Airport.,11/21/14,11/16/14,6:15:00,PM
11/16/14 1:22,Casa Grande,AZ,Fireball,10 seconds,I stepped outside to have a cigarette on my back porch and saw in the sky a bright blue explosion or meteor falling towards the earth!,11/21/14,11/16/14,1:22:00,AM
11/15/14 23:00,Middletown,CT,Fireball,5 minutes,Dark red ball flying over neighborhood house.,12/18/14,11/15/14,11:00:00,PM
11/15/14 19:00,West Park,FL,Fireball,1:58,"Around 7:30pm last night, my girlfriend and I witnessed what we thought to be falling stars. 5 objs. in the sky with flames behind.",11/21/14,11/15/14,7:00:00,PM
